"timestamp","course.delivered","instructor.communicated","hear","interest","department","verbs","useful","gender","ethnicity","outside.barriers","inside.barriers","what.barriers","position"
2015-06-01,6,6,"Email from the D-Lab mailing list",7,NA,"1. Latex
2. Some software to manage literatures ",6,"Female/Woman","International",2,1,NA,"Visiting fellow or researcher"
2015-06-01,6,6,"Email from the D-Lab mailing list",6,NA,"Clara's course was useful, but it would have been easier to follow along, and keep the information organized in my head, if she had followed her hand out or created a hand out which followed the presentation closely. Also, based on the handout, the material planned for each day was too much to complete in each day. Perhaps lessen the material to cover each day, or increase the number of days in the R Intensive.",6,"Female/Woman","White",1,1,NA,"PhD student, dissertation stage"
2015-06-02,6,6,"Email from the D-Lab mailing list",6,NA,NA,5,NA,"Decline to state",NA,NA,NA,NA
2015-06-02,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,"Female/Woman","International",3,3,NA,"Visiting fellow or researcher"
2015-06-02,7,7,"Email from another mailing list",7,NA,"Thanks, very informative! ",7,"Male/Man","White",1,1,NA,"Undergraduate student"
2015-06-02,7,7,"Found it on the D-Lab website",7,NA,NA,7,"Female/Woman","White",3,1,NA,NA
2015-06-02,6,6,"Found it on the D-Lab website",6,NA,NA,5,NA,"Decline to state",NA,NA,NA,NA
2015-06-02,6,6,"Found it on the D-Lab website",6,NA,NA,6,NA,"Decline to state",1,1,NA,NA
2015-06-02,7,6,"Don't remember",7,NA,NA,5,"Female/Woman","Decline to state",1,1,NA,"PhD student, dissertation stage"
2015-06-02,7,7,"Found it on the D-Lab website",7,NA,"loved clara's hands-on  and chris' explanatory skills 10/10!",7,"Male/Man","White",1,1,NA,"PhD student, pre-dissertation"
2015-06-18,6,6,"Heard about it from a friend/colleague",7,NA,NA,5,"Male/Man","White",3,1,NA,"Alumni"
2015-06-18,7,6,"Found it on the D-Lab website",7,NA,"thanks. An Atlas-ti intro would be very useful",7,"Female/Woman","Latino/Chicano",3,1,NA,"PhD student, dissertation stage"
2015-06-18,7,6,"Found it on the D-Lab website",7,NA,NA,7,"Female/Woman","White",3,2,NA,"PhD student, dissertation stage"
2015-06-18,7,6,"Email from the D-Lab mailing list",7,NA,NA,6,"Female/Woman","White",3,1,NA,"Undergraduate student"
2015-06-18,6,5,"Email from the D-Lab mailing list",7,NA,"longer classes where we can work w/ our data
Great workshop as always",5,"Female/Woman","Latino/Chicano, White",4,1,NA,"PhD student, dissertation stage"
2015-06-18,5,5,"Found it on the D-Lab website",6,NA,"Would be helpful for this lab to know about getting data sets for maps in cartoDB (what data points needed)",5,"Female/Woman","White",2,1,NA,"Masters student"
2015-06-18,7,7,"Email from another mailing list",7,NA,"CartoDB Need university license",5,"Male/Man","Latino/Chicano, White",4,NA,NA,"PhD student, dissertation stage"
2015-06-22,6,7,"Email from the D-Lab mailing list",7,NA,"Git is complex ",7,"Male/Man","White",1,1,NA,"n/a"
2015-06-22,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,"Male/Man","Latino/Chicano",2,1,NA,"PhD student, pre-dissertation"
2015-06-22,7,5,"Email from the D-Lab mailing list",6,NA,NA,6,"Male/Man","White",1,1,NA,"PhD student, pre-dissertation"
2015-06-22,7,6,"Heard about it from a friend/colleague",7,NA,"Less Jargon would be helpful",5,"Female/Woman","White",4,1,NA,"Undergraduate student"
2015-06-22,7,6,"Email from the D-Lab mailing list",7,NA,NA,6,"Male/Man","African American/Black, Asian American, International, Native American/Alaskan Native, White",1,1,NA,"Undergraduate student"
2015-06-22,7,7,"Email from the D-Lab mailing list",7,NA,"This Workshop descriptions (from Dav's email) was particularly helpful and accurate in describing technical expectations and workshop content. Thanks, this was super helpful! ",7,"Male/Man","White",NA,NA,NA,"PhD student, pre-dissertation"
2015-06-22,5,6,"instructor",5,NA,"Maybe 2 hours is best than only 1 hour and with some practicing exercises. ",5,"Male/Man","International",2,1,NA,"PhD student, dissertation stage"
2015-06-22,7,6,"Email from the D-Lab mailing list",7,NA,NA,7,"Male/Man","Latino/Chicano",1,1,NA,"Visiting Scholar"
2015-06-22,7,6,"Email from the D-Lab mailing list",7,NA,NA,7,"Male/Man","White",4,1,NA,"Faculty"
2015-06-22,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,"Female/Woman","Latino/Chicano",NA,NA,NA,"Volunteer"
2015-06-22,5,5,"hacker within listserv",7,NA,NA,6,"Female/Woman","Asian American",NA,NA,NA,"PhD student, dissertation stage"
2015-06-22,7,7,"Email from the D-Lab mailing list",7,NA,"Would love a follow up ""intermediate cartoDB"" workshop, or something specifically on working with PostGIS SQL.",7,"Male/Man","White",1,1,NA,"Postdoctoral researcher"
2014-11-07,5,7,"Found it on the D-Lab website",6,"African American Studies","No.",5,"Male/Man","White",1,1,NA,NA
2014-11-07,7,6,"Heard about it from a friend/colleague",6,NA,"more workshops in GIS, Nvivo, and Atlas.ti",5,NA,"Decline to state",5,NA,NA,NA
2014-11-07,3,3,"Found it on the D-Lab website",4,"Political Science","I think that the session should have started with how R can be useful for different disciplines, and to show us how it can be used to deal with data. Starting with a real dataset would have been useful. ",2,"Female/Woman","African American/Black",4,1,NA,NA
2014-11-07,7,7,"Found it on the D-Lab website",7,NA,"Clara Cohen is great! She's an amazing teacher! I think something that was missing from the R for beginners class was just an intro for us on how to tap into the R online knowledge. Where do people go to when they have questions? Is there an R community like Python? etc. ",7,"Female/Woman","Arab",5,3,"D-Lab students",NA
2014-11-07,7,7,"Found it on the D-Lab website",7,"Political Science","Qualitative analysis is not offered in my department so being able to get this information at Dlab is Great!

would be interested in Latex workshops.",7,"Female/Woman","White",1,1,NA,NA
2014-11-07,7,7,"Found it on the D-Lab website",7,"Education","Do a sequence of three or four introductory workshops on R, kind of a course where people can start from zero and getting more and more knowledge about the software if they attend all the workshops, and at the same time if there are people that already knows about R, they can join in the second or third session. My idea is similar to what you have organized in Dec. 11, but I think it can be great to do a sequence of workshops the same weekday and time in four consecutive weeks for example.",7,"Male/Man","International, White",1,1,NA,NA
2014-11-07,7,7,"Found it on the D-Lab website",7,NA,NA,6,"Female/Woman","White",4,1,NA,NA
2014-11-07,6,7,"Found it on the D-Lab website",7,"Public Health","Please could you send round a link to a sharable subset of the slides displayed during the session? I'd appreciate having a reference to what was discussed. 
Also, I'm about to start using atlas.ti. Please could you host a introduction to atlas.ti session soon? 
Many thanks! ",5,"Female/Woman","International, White",1,1,NA,NA
2014-11-06,6,6,"Found it on the D-Lab website",6,NA,NA,6,"Male/Man","International",2,1,NA,NA
2014-11-06,7,7,"Heard about it from a friend/colleague",7,"Ag & Resource Econ & Pol",NA,7,"Female/Woman","Latino/Chicano",4,1,NA,NA
2014-11-06,7,7,"Email from the D-Lab mailing list",7,"City & Regional Planning","Adobe suite products- photoshop, illustrator ",7,"Female/Woman","White",1,1,NA,NA
2014-11-06,7,7,"Found it on the D-Lab website",7,"Education",NA,6,"Male/Man","International, White",1,2,"Undergrad students with fewer exposure have less propensity to join the debates. We don't make questions either due to  our seeming lack of knowledge.",NA
2014-11-06,7,7,"Email from the D-Lab mailing list",7,"Ag & Resource Econ & Pol","Prof. Bloemraad was exceptional. Thank you! ",6,"Female/Woman","African American/Black, White",4,1,NA,NA
2014-11-06,7,7,"Email from the D-Lab mailing list",7,NA,"I would love to see an introsuctory tutorial online that I can go throuh that would explai diffrent types of methods and what is available if I want to pursue a type of data collection.
",7,"Female/Woman","Latino/Chicano",4,3,"I often don't know what to ask",NA
2014-11-06,7,7,"Email from the D-Lab mailing list",7,"Sociology",NA,6,"Male/Man","White",4,1,NA,NA
2014-11-06,7,7,"Heard about it from a friend/colleague",7,"Political Science","This was a great training, wish it could have been longer. Perhaps in the future, have specific subsets of the topic taught as separate training sessions, i.e.  how to write the interview questions/preparing for the interview; how to code data; how to analyze data etc.",6,"Female/Woman","African American/Black",4,1,NA,NA
2014-11-06,7,7,"Email from the D-Lab mailing list",7,"Energy & Resources Group","I'd love to see a workshop to learn how to use MaxQDA.",7,"Female/Woman","White",3,1,NA,NA
2014-11-06,7,7,"Email from another mailing list",6,"Sociology","Nuts-and-bolts trainings dedicated to each stage of an interview project could be helpful (going into more detail than we could in the time limit today).",7,"Female/Woman","White",1,1,NA,NA
2014-11-06,7,7,"Found it on the D-Lab website",7,"Rhetoric",NA,7,"Male/Man","White",3,1,NA,NA
2014-11-06,6,6,"Found it on the D-Lab website",6,"Rhetoric",NA,6,"Male/Man","White",3,1,NA,NA
2014-11-06,7,7,"Heard about it from a friend/colleague",7,"City & Regional Planning","email list serve does not send out emails for mail list.",5,"Male/Man","Decline to state",1,1,NA,NA
2014-11-06,5,7,"Email from the D-Lab mailing list",7,"Ag & Resource Econ & Pol",NA,5,"Female/Woman","Decline to state",4,1,NA,NA
2014-11-06,7,6,"Found it on the D-Lab website",6,"Public Health",NA,5,"Male/Man","Decline to state",1,1,NA,NA
2014-11-05,6,6,"Email from another mailing list",7,"Env Sci, Policy, & Mgmt","Great class! Susan was clear, very helpful",6,"Male/Man","Latino/Chicano",2,1,NA,NA
2014-11-05,6,7,"Heard about it from a friend/colleague",7,"Env Sci, Policy, & Mgmt","Great course!",6,"Male/Man","N/A",3,1,NA,NA
2014-11-02,6,6,"Found it on the D-Lab website",6,"Rhetoric",NA,6,"Male/Man","White",3,1,"educational background",NA
2014-11-02,6,6,"Found it on the D-Lab website",6,"Rhetoric",NA,6,"Male/Man","White",3,3,"educational background",NA
2014-11-01,7,7,"flyer + email from geog. dept",5,"Public Health",NA,5,"Female/Woman","White",4,2,"Learning materials",NA
2014-10-31,7,6,"email from Wright Institute",7,NA,"Just want to know why I had to fill out paper feedback form if there was going to be an online survey",6,"Female/Woman","White",2,1,"age bias in world, not DLab",NA
2014-10-31,7,7,"Heard about it from a friend/colleague",7,"Public Health",NA,7,"Female/Woman","Latino/Chicano, White",1,1,NA,NA
2014-10-31,7,6,"Email from another mailing list",7,NA,NA,7,"Female/Woman","Decline to state",2,NA,NA,NA
2014-10-30,7,6,"Email from another mailing list",7,"Slavic Languages & Lit","The training increased my general knowledge on ArcGIS and data visualization. However, during the course I started to think that it might be more useful for me to invest my time in learning a free open source mapping programme, which I can use wheter I will be in the future affiliated with a university of not.",4,"Female/Woman","White",1,1,NA,NA
2014-10-30,4,4,"Found it on the D-Lab website",4,NA,"Please address the this software only runs on Windows. ",4,"Female/Woman","Decline to state",2,1,NA,NA
2014-10-30,6,5,"Found it on the D-Lab website",6,NA,NA,7,"Female/Woman","Decline to state",2,1,NA,NA
2014-10-30,5,6,"CED",6,NA,NA,6,NA,"Decline to state",NA,NA,NA,NA
2014-10-30,4,6,"Found it on the D-Lab website",5,"JSP Grad Pgm","Training on NVIVO coding and analysis would be helpful.  Also, training on using software for network analysis, even for descriptive purposes, would be helpful.  (UCI Net is one I think?)  Also training in HLM using SPSS would be useful to me.

I use a lot of complicated multi-level data.  I have organizational level survey data with some qualitative components.  I'm also working on a project that combines individual, organizational level, and market level data (hence the need for HLM).  I often combine qualitative and quantitative data in the same project.  My data are messy - usually I collect them myself rather than relying on government databases -- and involve a lot of missing data.  Techniques for imputing missing data would be another area where a class or training would be useful.  I have a project where I'm combining organizational level data with Census data and using GIS approaches to look at access to justice across the United States - figuring out how to code street addresses and combing information across these sources was a nightmare.

My technical challenges are both logistical and methodological.  Logistically, I spend too much time tracking down software, software licenses, and keeping them current.  Also, I use so  many different programs that the licenses tend to drain my research account.  If the university had site licenses and a transparent way of getting these programs to folks it would be a tremendous help to  myself and my graduate students.  I also have technical challenges managing collaboration with folks at other universities in a way that keeps data involving human subjects secure.  

The other challenges have to do with modeling and data management.  I often find I can get 80% of the way there on paper, but would benefit from some targeted consulting/instruction to finish up a project.  Finding the time and expertise to do that is a problem.  If there were someone to call for assistance when I reach that point it would be tremendously helpful.  Also, often myself and my graduate students will have some similar research challenges using GIS or NVIVO, and we would really benefit from a two hour class with some intensive consulting on our particular projects.  It would be great if it were possible to set up something like that where we could work on the actual projects we are struggling with.",5,"Female/Woman","White",2,1,NA,NA
2014-10-30,2,7,"Email from the D-Lab mailing list",7,"History","The only real problem was that I was a Mac User and thus couldn't follow the tutorial.  I took notes on the instruction for part of the course, but it quickly became too detailed to be effective.  I'm sure with the right tools this course would have been great!  Could the dlab possibly provide or lend PCs to Mac Users for PC-specific software?",3,"Female/Woman","White",1,1,NA,NA
2014-10-30,6,7,"Found it on the D-Lab website",7,"Industrial Eng & Ops Rsch","I would like to see a Intermediate level Python workshop",6,"Male/Man","International",1,1,NA,NA
2014-10-30,7,7,"Found it on the D-Lab website",7,NA,NA,6,NA,"n/a",NA,NA,NA,NA
2014-10-30,6,6,"Found it on the D-Lab website",7,"Energy & Resources Group",NA,6,"Male/Man","n/a",1,1,NA,NA
2014-10-30,7,6,"Email from the D-Lab mailing list",7,"Ag & Resource Econ & Pol",NA,6,"Female/Woman","n/a",4,1,NA,NA
2014-10-30,7,6,"Email from the D-Lab mailing list",7,NA,NA,7,"Male/Man","n/a",3,2,"Learning materials",NA
2014-10-30,6,7,"Found it on the D-Lab website",7,"Energy & Resources Group",NA,6,"Male/Man","n/a",1,1,NA,NA
2014-10-24,7,7,"Email from another mailing list",7,"Integrative Biology",NA,7,"Female/Woman","Asian American, White",4,1,NA,NA
2014-10-24,7,7,"Found it on the D-Lab website",7,"Rhetoric",NA,7,"Male/Man","White",4,4,"educational background",NA
2014-10-24,7,6,"Found it on the D-Lab website",7,"Public Policy","Would be nice to have more time to work through examples independently",7,"Female/Woman","African American/Black",4,1,NA,NA
2014-10-24,7,7,"Heard about it from a friend/colleague",6,NA,NA,7,"Female/Woman","International",5,4,"Staff",NA
2014-10-24,7,7,"Heard about it from a friend/colleague",7,"App Sci & Tech Grad Grp",NA,7,"Female/Woman","International",2,2,"Learning materials",NA
2014-10-24,7,7,"Found it on the D-Lab website",7,NA,NA,7,"Female/Woman","International",1,1,NA,NA
2014-10-24,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,"Female/Woman","White",1,1,NA,NA
2014-10-24,7,7,"Email from the D-Lab mailing list",7,NA,NA,6,"Female/Woman","White",1,1,NA,NA
2014-10-24,6,5,"Found it on the D-Lab website",7,"Psychology",NA,6,"Female/Woman","International",1,1,NA,NA
2014-10-24,7,7,"Digital Humanities",7,NA,NA,7,NA,"Decline to state",NA,NA,NA,NA
2014-10-24,7,6,"Found it on the D-Lab website",7,NA,"Do it weekly/biweekly: extremely interesting!!!!",7,NA,"Decline to state",NA,NA,NA,NA
2014-10-23,7,7,"Heard about it from a friend/colleague",7,NA,"App development for behavioral research (especially games)",7,NA,"Decline to state",NA,NA,NA,NA
2014-10-23,7,7,"Email from another mailing list",7,"Psychology",NA,7,"Male/Man","International",1,1,NA,NA
2014-10-23,7,7,"Email from the D-Lab mailing list",7,"Sociology",NA,7,"Male/Man","N/A",2,1,NA,NA
2014-10-23,7,7,"Found it on the D-Lab website",7,NA,"Excellent workshop. Chris is a tremendous teacher. Very clear and easy to understand. ",7,"Male/Man","White",1,1,NA,NA
2014-10-23,6,5,"Email from another mailing list",7,"Psychology","I'd love to see a training on multiple imputation of missing data in R. It would be good to have more ""handson"" working through code/data than just receive explanation of code. The workshop was helpful though. ",5,"Female/Woman","Latino/Chicano, White",5,2,NA,NA
2014-10-23,7,7,"Found it on the D-Lab website",7,NA,NA,7,NA,"N/A",NA,NA,NA,NA
2014-10-23,6,6,"Email from the D-Lab mailing list",7,NA,NA,6,"Female/Woman","White",2,2,NA,NA
2014-10-23,7,6,"Data Lab in DOE",7,NA,NA,6,NA,"N/A",NA,NA,NA,NA
2014-10-22,7,7,"Found it on the D-Lab website",7,"Env Sci, Policy, & Mgmt","Chris organized this training very well, and the concepts were extremely helpful for starting my own work.  I highly recommend this workshop to all R users who have primarily done their stats in a different program but want to be more savy in R. ",7,"Female/Woman","Latino/Chicano",3,1,"I don't experience it much anymore but I used to due to not enough prerequisite background knowledge, due to non-exposure prior to my graduate career",NA
2014-10-22,5,6,"Found it on the D-Lab website",6,NA,NA,6,"Male/Man","Indian(Foreign Student)",2,1,NA,NA
2014-10-22,5,6,"Email from the D-Lab mailing list",7,NA,"For the course, it would have helped to explicitly say that we wouldn't need to actually run anything in R during the course (I spent a lot of time during it trying to figure out why R-Studio was crashing, but we didn't really need R-studio to follow along in the presentation).",6,NA,"Decline to state",1,1,NA,NA
2014-10-20,7,7,"flyer",7,NA,"solid instructor.",7,NA,"n/a",NA,NA,NA,NA
2014-10-18,7,4,"Heard about it from a friend/colleague",7,NA,"the workshop was great, but harrison should have started with the conceptual data modeling first before we went into the code; appreciate all his time and hard work helping us out! and love dlab for all of your help!",5,"Female/Woman","Asian American",4,3,"Learning materials",NA
2014-10-17,5,1,"Email from another mailing list",5,"Slavic Languages & Lit","I appreciated the instructor's desire to help, but had a hard time adjusting to his teaching style. I felt he needed to cover the material more procedurally, but instead jumped straight in to code, without explaining what we were actually doing. I'd also suggest more explicit explanations; there were a lot of sentences like ""So, what this does is it takes them and turns  them into these, which gives you a thing that you can plug into it.""",3,"Male/Man","White",1,1,NA,NA
2014-10-17,6,6,"Found it on the D-Lab website",7,NA,NA,6,"Female/Woman","Decline to state, Human being",2,1,NA,NA
2014-10-17,6,6,"Email from another mailing list",6,"Slavic Languages & Lit",NA,6,"Female/Woman","White",1,1,NA,NA
2014-10-17,7,6,"Found it on the D-Lab website",7,NA,NA,6,"Male/Man","African American/Black",3,3,"Learning materials",NA
2014-10-17,7,5,"Heard about it from a friend/colleague",7,NA,NA,5,"Male/Man","Asian American",1,1,NA,NA
2014-10-17,6,6,"Found it on the D-Lab website",6,NA,NA,6,"Male/Man","White",NA,NA,NA,NA
2014-10-17,7,7,NA,7,"Industrial Eng & Ops Rsch",NA,7,"Male/Man","International",1,1,NA,NA
2014-10-17,7,7,"Email from the D-Lab mailing list",7,"Public Health","The class was awesome! Nora was awesome. I will definitely be back to D-lab! All of my questions were answered clearly. Nora went at a reasonable pace, was clearly quite knowledgable, and explained things clearly.",7,"Female/Woman","African American/Black",1,1,NA,NA
2014-10-17,6,4,"Found it on the D-Lab website",6,"Env Sci, Policy, & Mgmt","Beginning Python Workshop",5,"Female/Woman","White",1,1,NA,NA
2014-10-17,6,6,"Email from another mailing list",6,NA,NA,6,NA,"n/a",NA,NA,NA,NA
2014-10-17,6,6,"Email from the D-Lab mailing list",6,"Public Health",NA,6,"Female/Woman","Decline to state",3,1,NA,NA
2014-10-17,7,7,"Found it on the D-Lab website",7,"Public Health",NA,7,"Female/Woman","African American/Black",1,1,NA,NA
2014-10-17,7,7,"Email from the D-Lab mailing list",7,"Public Health",NA,7,"Female/Woman","White",1,1,NA,NA
2014-10-17,7,7,"Found it on the D-Lab website",7,"Ag & Resource Econ & Pol","This was the most useful d-lab training I've had yet. Thanks to nora! ",7,"Female/Woman","White",1,1,NA,NA
2014-10-17,5,6,"Heard about it from a friend/colleague",7,"Ag & Resource Econ & Pol",NA,6,"Female/Woman","White",3,3,NA,NA
2014-10-17,3,7,NA,7,NA,NA,7,NA,"n/a",NA,NA,NA,NA
2014-10-15,7,7,"Digital Humanities",7,"Integrative Biology",NA,7,"Female/Woman","Asian American",2,1,"Lack of Exposure",NA
2014-10-15,7,6,"Found it on the D-Lab website",7,"Integrative Biology",NA,7,"Male/Man","White",2,3,"Instructors",NA
2014-10-15,6,6,"Heard about it from a friend/colleague",7,NA,NA,6,NA,"N/A",NA,NA,NA,NA
2014-10-15,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,NA,"N/A",NA,NA,NA,NA
2014-10-15,7,7,"Heard about it from a friend/colleague",6,"Law","Create a handbook that serves as an introduction to Drupal (without going into great and particular detail about the quirks of the program.",6,"Female/Woman","White",1,1,NA,NA
2014-10-15,7,7,"Heard about it from a friend/colleague",7,"History",NA,7,"Female/Woman","Asian American",1,1,NA,NA
2014-10-15,7,7,"Campus mailing list",7,NA,NA,7,NA,"Decline to state",1,1,NA,NA
2014-10-15,2,3,"micronet",2,NA,"Either I'm slow or Quinn was fast or the class wasn't advertised clearly beacause I got lost fast.",3,"Male/Man","White",2,NA,NA,NA
2014-10-15,7,7,"Email from another mailing list",6,NA,NA,6,"Male/Man","White",1,1,NA,NA
2014-10-15,7,7,"Found it on the D-Lab website",7,NA,"Thank you very much for a thorough and very helpful introduction to using Drupal. I've got a lot more to learn and appreciate the great foundation.",7,"Female/Woman","Asian American",1,1,NA,NA
2014-10-15,1,1,NA,NA,NA,"testing 
This is Susan Grand",1,NA,"testing",1,NA,"testing",NA
2014-10-15,7,6,"Linked from another website",7,NA,"This is my first attendance to D-Lab events. I like the small and interactive environment, and learned something new. 
The diversity of the audience makes it difficult for the curriculum to cater to everyone.",7,"Male/Man","Asian American",1,1,NA,NA
2014-10-15,4,4,"Found it on the D-Lab website",7,NA,NA,6,"Female/Woman","White",5,1,NA,NA
2014-10-15,4,3,"Email from the D-Lab mailing list",7,NA,"The instructor wasn't really very prepared. It's an interesting new tool and I may end up using it - particularly for web publishing. I did learn the basics and the online materials look pretty good. It's in beta so I'll cut him a break.",6,"Male/Man","White",1,1,NA,NA
2014-10-15,7,5,"Email from the D-Lab mailing list",7,"Ag & Resource Econ & Pol",NA,7,"Female/Woman","White",5,3,"During the last talk I attended (Criminal Justice data presentation) there was little recognition of the sensitive nature of the data being analyzed and the racialized nature of the social problem being discussed; it seemed as though the abstract nature of the analysis eclipsed these issues",NA
2014-10-15,7,7,"Heard about it from a friend/colleague",7,"Rhetoric",NA,7,"Male/Man","White",4,4,"educational background",NA
2014-10-15,7,7,"Heard about it from a friend/colleague",7,"Rhetoric",NA,7,"Male/Man","White",4,4,"educational background",NA
2014-10-15,5,6,"Heard about it from a friend/colleague",6,"Information",NA,5,"Male/Man","Asian American, Latino/Chicano",2,1,NA,NA
2014-10-15,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,NA,"N/A",NA,NA,NA,NA
2014-10-15,7,6,"Email from another mailing list",7,NA,"Use of R for mapping .shp files and openstreet maps would be great!",7,NA,"N/A",NA,NA,NA,NA
2014-10-15,7,3,"Email from another mailing list",7,NA,"I would like to see a workshop on research organizing and document management with programs such as Devon Think. Also, workshops useful for working with historical data.",1,NA,"N/A",NA,NA,NA,NA
2014-10-15,5,5,"Email from the D-Lab mailing list",5,NA,"I think it's helpful to start with the Big Picture and move to details. Eg-- goal of analysis, where it fits in with research data, etc. This felt like it started with the details, which was hard for me since it felt like we were missing some important aspects of the process. ",5,"Female/Woman","White",3,1,NA,NA
2014-10-15,5,7,"Found it on the D-Lab website",7,NA,"I'm interested in QDAWG, SNA workshops, R, STATA.... so I'm sure I'm coming to the next event. ",6,NA,"n/a",1,1,NA,NA
2014-10-15,7,6,"Heard about it from a friend/colleague",7,NA,"I think it would be good for you to present your entire research design",6,"Female/Woman","Latino/Chicano",5,2,"Learning materials",NA
2014-10-15,6,6,"Email from the D-Lab mailing list",6,"Education",NA,6,"Female/Woman","White",4,4,"that time workshops are offered",NA
2014-10-15,7,7,"Found it on the D-Lab website",7,NA,"I thought it was great how the hands-on project very much reinforced the concepts learned in the training. Very well done, as more of a quantitative person, I learned a lot about qualitative research. ",7,"Male/Man","White",1,1,NA,NA
2014-10-15,4,5,"Email from the D-Lab mailing list",4,"Public Health","Another qual workshop series from beginning to end of process would be helpful. (Interview guide ->analysis)",6,"Female/Woman","White",2,1,NA,NA
2014-10-15,7,7,"Email from the D-Lab mailing list",7,NA,NA,5,NA,"N/A",NA,NA,NA,NA
2014-10-15,6,5,"Email from another mailing list",5,"Ag & Resource Econ & Pol","Nice workshop: would like higher level workgroup for people to share ideas and use existing data",5,"Female/Woman","African American/Black",5,1,NA,NA
2014-10-15,4,5,"Email from the D-Lab mailing list",6,NA,"It would have been good to have it two parts, or longer",5,NA,"N/A",NA,NA,NA,NA
2014-10-14,6,5,"Heard about it from a friend/colleague",6,"Sociology",NA,5,"Female/Woman","White",3,1,NA,NA
2014-10-14,5,5,"Email from the D-Lab mailing list",7,NA,NA,5,"Female/Woman","Asian American, White",5,2,"Learning materials",NA
2014-10-12,7,7,"Email from another mailing list",7,"Public Health",NA,7,"Male/Man","White",1,1,NA,NA
2014-10-10,7,6,"Email from the D-Lab mailing list",7,"Integrative Biology",NA,7,"Male/Man","White",1,1,NA,NA
2014-10-10,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,NA,"n/a",NA,NA,NA,NA
2014-10-10,7,7,"Found it on the D-Lab website",7,"Ag & Resource Econ & Pol",NA,7,"Female/Woman","Asian American",3,1,"Learning materials",NA
2014-10-10,6,6,"Heard about it from a friend/colleague",7,"Rhetoric",NA,6,"Male/Man","White",3,1,"Past eduction",NA
2014-10-10,7,7,"Email from another mailing list",7,"App Sci & Tech Grad Grp",NA,7,"Male/Man","International",NA,NA,NA,NA
2014-10-09,6,6,"Email from the D-Lab mailing list",6,NA,"I really enjoyed the concrete examples this instructor provided from his own work/scholarship.",6,NA,"Decline to state",NA,NA,NA,NA
2014-10-09,6,7,"Email from the D-Lab mailing list",7,"Ethnic Studies Grad Grp",NA,5,"Female/Woman","mixed",2,1,NA,NA
2014-10-09,6,7,"Email from another mailing list",4,"Sociology",NA,5,"Female/Woman","White",2,1,NA,NA
2014-10-09,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,NA,"Decline to state",NA,NA,NA,NA
2014-10-09,5,6,"Found it on the D-Lab website",7,"Political Science",NA,6,"Female/Woman","White",1,1,NA,NA
2014-10-09,6,7,"Found it on the D-Lab website",6,NA,"I would like to work with big data",4,"Female/Woman","White",1,1,NA,NA
2014-10-09,7,7,"Heard about it from a friend/colleague",7,"Ag & Resource Econ & Pol","I appreciated this workshop very much and I will be back :)",7,"Male/Man","Latino/Chicano",5,1,NA,NA
2014-10-09,6,6,"Email from the D-Lab mailing list",6,NA,"Digital tools for ethnography ( how to use technology & take notes) , coding qualitative data for complete beginners who don't know about any application or program ",4,NA,"Decline to state",NA,NA,NA,NA
2014-10-09,6,7,"Email from another mailing list",5,"Anthropology","I can see how this is great for most social scientists. As an anthropologist, I find the course section here was a little basic, dealing with questioning assumptions most social sciences make but that we try to be careful not to. But it was great to get to see what ethnographic means in other disciplines. I enjoyed the workshop. ",4,"Female/Woman","Decline to state",5,4,NA,NA
2014-10-09,7,7,"Heard about it from a friend/colleague",7,NA,"would love to see something on evaltrics",7,NA,"Decline to state",NA,NA,NA,NA
2014-10-09,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,NA,"Decline to state",NA,NA,NA,NA
2014-10-09,6,6,"Email from another mailing list",6,"African American Studies",NA,4,"Female/Woman","African American/Black",3,1,NA,NA
2014-10-09,5,4,"Heard about it from a friend/colleague",5,"Sociology",NA,5,"Female/Woman","Latino/Chicano",3,1,NA,NA
2014-10-09,5,5,"Email from the D-Lab mailing list",6,"Sociology",NA,5,"Female/Woman","White",2,2,NA,NA
2014-10-09,7,7,"Found it on the D-Lab website",7,NA,NA,7,"Male/Man","Asian American",1,1,NA,NA
2014-10-09,6,6,"Email from another mailing list",7,"Sociology",NA,5,"Male/Man","White",1,1,NA,NA
2014-10-09,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,"Female/Woman","White",3,1,NA,NA
2014-10-09,6,6,"Heard about it from a friend/colleague",6,NA,NA,6,"Female/Woman","White",1,1,NA,NA
2014-10-09,6,6,"Heard about it from a friend/colleague",7,"Public Health",NA,5,"Female/Woman","Asian American",1,1,NA,NA
2014-10-09,6,6,"Email from the D-Lab mailing list",7,NA,NA,6,"Female/Woman","Asian American",1,1,NA,NA
2014-10-09,6,7,"Found it on the D-Lab website",5,"African American Studies","Stata, R",3,"Female/Woman","International",1,1,NA,NA
2014-10-09,6,7,"Found it on the D-Lab website",7,"Economics",NA,6,"Female/Woman","International",2,2,NA,NA
